Unnamed: 0,tweet_id,screen_name,tweet_text,reply_count,published_date,tweet_url,media_url,images,target,No,anotasi,image_urls
1290,1.67E+18,DermagaGarely,@DokterTifa jab kanan utk kaum tulang lunak.. hook kiri utk LGBT.. upper cut utk Kirik lanang gak doyan kirik lanang.. lindungi kami dan keluarga kami dari P E N Y A K I T   M E N U L A R  LGBT... https://t.co/eBLrpdqOOx,0,Fri Jun 16 01:37:37 +0000 2023,https://twitter.com/DermagaGarely/status/1669519565590761472,['https://pbs.twimg.com/media/FytTMnkaEAIKgFb.jpg'],1669519565590761472_0.jpg,lgbt,1199,,https://i.ibb.co/3sS60Nc/917a1697177b.jpg
682,1.79E+18,KaltaraBersatu,"Kebolehan musik, bernyaydan seni.

#tolakintoleransi #tolakradikalisme #tolakterorisme #muhammadiyah #kaltara #kaltarabersatu #kaltarahits https://t.co/Z14Hb0XXeQ",0,Sat May 11 17:55:47 +0000 2024,https://twitter.com/KaltaraBersatu/status/1789353727570350246,['https://pbs.twimg.com/media/GNUPuzqacAAw_Tq.jpg'],1789353727570350246_0.jpg,muslim,1200,,https://i.ibb.co/93cTVSP/5932d7c6d7a2.jpg
1175,1.10E+18,katakitatweet,"Peringkat Jakarta Kategori Smart City dari 2 turun jd 47, tapi pendukungnya @aniesbaswedan tetap girang karena TETAP dijanjikan Sorga, jd kota paling DUNGU pun ndak papa, begitu ya Wan Abud antek Arab? 

#JokowiAminJelasIslamnya #JokowiOrangnyaBaik 
#JokowiOrangnyaBaik https://t.co/o1q7nqFExK",0,Sat Feb 16 13:51:20 +0000 2019,https://twitter.com/katakitatweet/status/1096768997872132101,['https://pbs.twimg.com/media/DziBlW8U0AALm_u.jpg'],1096768997872132101_0.jpg,arab,1201,,https://i.ibb.co/SmmDdXy/eeea380ff439.jpg
4888,1.54E+18,Agus_minanti,"Buat para cewe cewe jaman now nih skincare yang murah tapi tidak murahan kualitas dijamin top banget. Cobain dah skincare OMG oh my glow 😍selalu cerah dan fresh 😍triple action dengan triple serum vitamin 😍
 #OMGNeverFade
Beauty Never Fade dah💃
Kepo in  segera @itsomgbeauty https://t.co/ShsGbxLbhz",7,Sat Jul 02 04:00:02 +0000 2022,https://twitter.com/Agus_minanti/status/1543082039917703168,['https://pbs.twimg.com/media/FWn52yMakAA2BMw.jpg'],1543082039917703168_0.jpg,wanita,1202,,https://i.ibb.co/fD1Qpzh/f893bba9131f.jpg
628,1.55E+18,ElninoHaikal,"@ajies4ra @tatakujiyati @DKIJakarta Pendeta lo homo conk, doyan sodomi anak domba.. Pecinta anus penjilat lendir.. 😅🤡 https://t.co/eqZOPgOphe",3,Sun Jul 31 03:34:33 +0000 2022,https://twitter.com/ElninoHaikal/status/1553584875550416896,['https://pbs.twimg.com/media/FY9xNKOaQAEHDXZ.jpg'],1553584875550416896_0.jpg,lgbt,1203,,https://i.ibb.co/NSjhmbq/71e152243c63.jpg
644,1.79E+18,asep_suryawan,"@mbienyambay2 Main eluh kasar, wajar itu wasit cina marah hutang juga belum dibayar bayar https://t.co/4geDhAUlHs",0,Tue Apr 30 14:25:20 +0000 2024,https://twitter.com/asep_suryawan/status/1785314498393587755,['https://pbs.twimg.com/media/GMa2EZKbQAAJiUM.jpg'],1785314498393587755_0.jpg,cina,1204,,https://i.ibb.co/LYcZp3G/1186f5dd7ebd.jpg
1489,1.22E+18,AREAJULID,Wdyt? Ngga ice lamp ngga kris10 bilangnya sama-sama azab. https://t.co/WaiQsdTeRs,29,Fri Jan 31 17:45:14 +0000 2020,https://twitter.com/AREAJULID/status/1223301223375261696,['https://pbs.twimg.com/media/EPoJ-raVAAAKphN.jpg'],1223301223375261696_0.jpg,nonislam,1205,,https://i.ibb.co/zNkyP30/a214c415fd21.jpg
276,1.76E+18,GHarold7072,"@UAmple81899 @Ranggaaci @Valhallaah Nih drun
Sudah dibungkus ky apapun jg tetap jadi santapan ustad
🤣🤣🤣🤣🤣🤣🤣
Take beer breeee
Dr des 23 sd feb 24 https://t.co/1KOqYnQZBe",0,Fri Feb 23 03:44:04 +0000 2024,https://twitter.com/GHarold7072/status/1760873132355883250,"['https://pbs.twimg.com/media/GG_gxOIbAAAhOV8.jpg', 'https://pbs.twimg.com/media/GG_gxRObgAA_K2D.jpg', 'https://pbs.twimg.com/media/GG_gxRMbYAAUAJM.jpg']",1760873132355883250_2.jpg,muslim,1206,,https://i.ibb.co/TPHfC2h/ceded420d9d3.jpg
2738,1.77E+18,pintarpolitic,@Kang_Su1 @PartaiSocmed Prabowo ud kirim kapal perang berisi obat2an dan logistik buat rakyat palestina onta arab msh sibuk hak angket https://t.co/d7t7sKzo56,2,Sun Mar 10 12:03:21 +0000 2024,https://twitter.com/pintarpolitic/status/1766796984076406926,['https://pbs.twimg.com/media/GITsfmNagAA5u03.png'],1766796984076406926_0.jpg,arab,1207,,https://i.ibb.co/qFLVp0j/8ad65b70885f.png
3319,1.70E+18,elslythrr,"day 1 join komunitas pejuang nasi bungkus sby seruu bgttt ktemu org"" baru🫶 https://t.co/evtwELUq8v",1,Thu Sep 14 14:14:01 +0000 2023,https://twitter.com/elslythrr/status/1702324830056698178,"['https://pbs.twimg.com/media/F5_fXYNaAAEZHDb.jpg', 'https://pbs.twimg.com/media/F5_fYKIbkAAYlJO.jpg', 'https://pbs.twimg.com/media/F5_fY7ZboAA2rdK.jpg', 'https://pbs.twimg.com/media/F5_fZw8bwAAUpB6.jpg']",1702324830056698178_2.jpg,muslim,1208,,https://i.ibb.co/8jLLsVk/6778117c95ae.jpg
2429,1.67E+18,dimensi_ruang04,"@Imperfect_Yy503 Paham pelangi udah menjadi agenda PBB mba. Bisa jadi nanti di masukin ke sekolah2, seperti di luar negeri. PR kita sbg ortu utk mengawasi &amp; mendidik anak-anak kita 😮‍💨😮‍💨😮‍💨😮‍💨 https://t.co/lyB7sjvck9",1,Wed Jun 07 02:15:17 +0000 2023,https://twitter.com/dimensi_ruang04/status/1666267554401366016,"['https://pbs.twimg.com/media/Fx_FgfVaEAE-J6A.png', 'https://pbs.twimg.com/media/Fx_Fgq-aAAALID8.png']",1666267554401366016_0.jpg,lgbt,1209,,https://i.ibb.co/Ss39JZz/d3bcbc23878b.png
1143,1.67E+18,MARQUEZ__93,"BREAKING NEWS‼️
Raja Salman Dan Putra Mahkota Muhammad Bin Salman Menganugerahi Sebuah Mahkota Dan Gelar Kehormatan Kepada Anies Baswedan Sebagai King Of Ngibul Di Arab Saudi. https://t.co/qN5UnKcdtD",292,Fri Jun 30 07:08:03 +0000 2023,https://twitter.com/MARQUEZ__93/status/1674676151099473921,"['https://pbs.twimg.com/media/Fz2lE9sagAAly3X.jpg', 'https://pbs.twimg.com/media/Fz2lFPWaEAECeQ6.jpg', 'https://pbs.twimg.com/media/Fz2lFbTaEAEBdBj.jpg']",1674676151099473921_1.jpg,arab,1210,,https://i.ibb.co/4t236fK/e4bd874afa52.jpg
2704,5.75E+17,Irsyad_Ali,"Geblek ""@harismz: is“@frans_surya: This RT @gatse8: Elu bebas bilang Onta Arab tapi haram bilang Cina Anjing..kampret http://t.co/R38aXRbvAb",1,Sun Mar 08 14:22:45 +0000 2015,https://twitter.com/Irsyad_Ali/status/574575989600079874,['https://pbs.twimg.com/media/B_lJbIGU0AASvPK.jpg'],574575989600079874_0.jpg,arab,1211,,https://i.ibb.co/Fm4tZRq/a455fffae0c6.jpg
1873,1.71E+18,lsm270397,Punya kaca gasih? Punya urat malu gasih? Punya akal sehat gasih? Ya engga lah kan shipper stress lesbong mihak unnik bayik bajang nya. Selama ini siapa yg desperate ngebet pengen gopub? Siapa yg jalan gandengan dipinggir kali? Siapa yg ngepost di ig make baju yg sama pas keciduk? https://t.co/r6r1EwXOde,21,Tue Sep 26 04:22:53 +0000 2023,https://twitter.com/lsm270397/status/1706524719414149545,"['https://pbs.twimg.com/media/F67LLIla8AAOdH7.jpg', 'https://pbs.twimg.com/media/F67LLcxaUAA9Pg0.jpg', 'https://pbs.twimg.com/media/F67LLyHaEAAefB2.jpg', 'https://pbs.twimg.com/media/F67LMDUasAAW15j.jpg']",1706524719414149545_0.jpg,lgbt,1212,,https://i.ibb.co/Rh1b33R/f95bdf0cec93.jpg
2625,1.78E+18,MasDrone679554,@HTundoy @Esemka_Hybrid Baby kadrun PKI.. Udah TohLol.. Bnchong..pngcuut.. https://t.co/ww4t9VPJcG,1,Fri Apr 19 15:41:53 +0000 2024,https://twitter.com/MasDrone679554/status/1781347495827923245,"['https://pbs.twimg.com/media/GLieGMtaAAABJjy.jpg', 'https://pbs.twimg.com/media/GLieGcjbwAAf_Us.jpg', 'https://pbs.twimg.com/media/GLieGsCbcAAlZdB.jpg', 'https://pbs.twimg.com/media/GLieG2Mb0AAuwxU.jpg']",1781347495827923245_2.jpg,arab,1213,,https://i.ibb.co/68sGthS/d01b1970268f.jpg
4492,1.28E+18,lanakurindu,"Akhirnya gue tau alasan kaum betina demen bener foto selfie dikamar mandi.
Dan rasa penasaran gue terjawab sudah. Bener2 damage nya 🤣. Masya Allah https://t.co/w4bXXheNNB",0,Fri Jun 26 08:34:16 +0000 2020,https://twitter.com/lanakurindu/status/1276433587386986496,['https://pbs.twimg.com/media/EbbNjbxU4AIVjSd.jpg'],1276433587386986496_0.jpg,wanita,1214,,https://i.ibb.co/ZxpRvFv/ceab7b848187.jpg
763,1.69E+18,brianjaktim,karena ppsmb udah mau mulai (atau udh mulai?... tgl 8 gasih maaf bkn anak ugm) lagi mari kita throwback SETAHUN LALU: BBRP EDITAN COWO/CEWE PARSOS  BRIANJAKTIMVILLE CAPINGAN https://t.co/AAdFAQPCGb,4,Thu Aug 03 11:03:47 +0000 2023,https://twitter.com/brianjaktim/status/1687056663994605568,"['https://pbs.twimg.com/media/F2mgwL2aIAEzMkw.jpg', 'https://pbs.twimg.com/media/F2mg103aoAAHz-I.png', 'https://pbs.twimg.com/media/F2mg11naEAAdhmH.png', 'https://pbs.twimg.com/media/F2mg12tacAAb2WT.png']",1687056663994605568_2.jpg,wanita,1215,,https://i.ibb.co/kBw5JG8/cce73b65f099.png
4937,1.74E+18,scftjaena,"Pake nama lengkap aku, pake ava aku, tiba-tiba ngechat, ngatain murahan, mgatain cewe boan, perkara balik bareng cowo yang katanya cowo dia, padahal ga pernah pulang bareng cowo selain temen kelas, dan temen kelas ku ga punya cewe 😆 mau nangis demi Allah 😆😆 https://t.co/LMtjNpzASg",36,Thu Dec 21 07:11:39 +0000 2023,https://twitter.com/scftjaena/status/1737732547059331377,"['https://pbs.twimg.com/media/GB2qh2ZakAAw0So.jpg', 'https://pbs.twimg.com/media/GB2qh2BaAAASNU5.jpg', 'https://pbs.twimg.com/media/GB2qh2FbEAEILoR.jpg', 'https://pbs.twimg.com/media/GB2qh2GbsAABFq6.jpg']",1737732547059331377_3.jpg,wanita,1216,,https://i.ibb.co/yh6Yjyx/815e258328c6.jpg
471,1.62E+18,eedo_realman,"@knpiharis Giliran Habib cabul teriak2 gantung, bunuh, seret dll kau puja2 sekali..! Manusia sdh edan maklum tak berguna buat masyarakat👎👎👎 https://t.co/IPuhlN2oq0",3,Sun Jan 22 20:28:19 +0000 2023,https://twitter.com/eedo_realman/status/1617257876720058369,['https://pbs.twimg.com/media/FnGnd34aYAAQ1UW.jpg'],1617257876720058369_0.jpg,muslim,1217,,https://i.ibb.co/8K3SnXq/6392a9500bb7.jpg
1255,1.79E+18,Hoocsier,"Eh sumpah lo cewe-cewe indo najis banget. Bayangin berapa banyak perempuan yang dapet pelecehan seksual dan pengen dapet keadilan, lah lo malah ngerendahin diri sendiri dan ngelecehin pemain timnas. Sakit jiwa lo semua. GWS DEH. https://t.co/1Kdrm1Jzu7",0,Sun May 05 07:03:01 +0000 2024,https://twitter.com/Hoocsier/status/1787015124139827273,"['https://pbs.twimg.com/media/GMzAwttaMAA1_jp.jpg', 'https://pbs.twimg.com/media/GMzAwtraEAAhrCT.jpg', 'https://pbs.twimg.com/media/GMzAwtra0AA1b3J.jpg', 'https://pbs.twimg.com/media/GMzAwtsbkAAYR3O.jpg']",1787015124139827273_1.jpg,wanita,1218,,https://i.ibb.co/LdHFvPq/0cabdd3d66fa.jpg
4636,4.23E+17,AurellSteel21,Bangsat lu @anitcp_ ! Dasar cabe cabean! Didkt mcjr pake baju seksi!ah dasar cabe! http://t.co/Pgb7aT9RMD,0,Wed Jan 15 10:01:36 +0000 2014,https://twitter.com/AurellSteel21/status/423394527865368576,['https://pbs.twimg.com/media/BeAzFGqCQAANTKC.jpg'],423394527865368576_0.jpg,wanita,1219,,https://i.ibb.co/8YG9zXY/4ef26d9036dd.jpg
1824,1.66E+18,hamprince_e,"Maap yak shipper lesbong. Ga penting lisa ngepost2 promosiin brand bias lu, jangan ngarep deh. Mending lisa promoin collab dia 😜 https://t.co/3KvXr1gf67",5,Thu May 11 09:30:44 +0000 2023,https://twitter.com/hamprince_e/status/1656592667537735680,"['https://pbs.twimg.com/media/Fv1mPkuaMAUMj0v.jpg', 'https://pbs.twimg.com/media/Fv1mQFcaUAYzdGQ.jpg']",1656592667537735680_1.jpg,lgbt,1220,,https://i.ibb.co/2vKRBsg/2faf390a8f62.jpg
1062,1.79E+18,fmn99_gaming,@hlh_kntl @astrienova_ @TiniRahayu21 @KatzNada3 @Capuchihome @AnakBalang_0705 @johnhomebapa @Atheis_Bergitar @P3mud4T3rs3s4t @Kappa_2023 @alfatih212426 @anarchyhumanist @Froyo64 @ridho45916919 @antikadrunbang @SuryadiGatot @ricardo_bobby @Juragann_muda2 @ajegilelu1 @antikadrunmuna @anu318725175311 @Uncle__Holland @HabanglaliK @Yygrko @FruitLover2345 @abu_hurahura @Marnischaniago2 @dimas2_P @Valhallaah @dimas1286478285 @Doublehenry1 @Royedy6 @Karsono12732862 @JhontalJk @eeh_ito @catznada3 @PekanbaruRyu @Greschinove @katz_bornagain @dy04343703 @Amox1L1N @JokoPintar2 @xyz161803zyx @Momonsimomon @DocteurSilver @FajarUmbara_ @Iderjagadd @antonpoet1 Ini tonggos nya 🤣👎🏻🇮🇱🗑️ https://t.co/fHlTpiBq2w,0,Mon May 13 01:52:26 +0000 2024,https://twitter.com/fmn99_gaming/status/1789836066947526739,['https://pbs.twimg.com/media/GNbGaaVbkAA3nX9.jpg'],1789836066947526739_0.jpg,nonislam,1221,,https://i.ibb.co/ckddV8S/55cd53960e53.jpg
2732,9.57E+17,bella_simang,@r_djarot_s @TetapAhokDjarot @halus24 @aniesbaswedan @sandiuno @SuaraAnies Aku Promosi Dulu Kalau Mau Beli fifis onta(Asli Dari Torpedonya Onta Arab)SMS aja Ketik Kencing Onta Kirim Ke 212/411.😂😂🤣🤣😃😃😄😄😅😅😀😀👇👇👇👇 https://t.co/02rCsv0EQb,0,Thu Jan 25 14:56:54 +0000 2018,https://twitter.com/bella_simang/status/956541394008514560,"['https://pbs.twimg.com/media/DUZRUWjU8AAirX_.jpg', 'https://pbs.twimg.com/media/DUZRU6mUQAAL-iq.jpg']",956541394008514560_0.jpg,arab,1222,,https://i.ibb.co/HCKmBkr/c22d93bad03b.jpg
980,1.48E+18,Askrlfess,[Askrl] Kalo cewe naik nmax pake helm ini cocok ga ya? https://t.co/NXQDEVvoqS,3,Mon Jan 10 11:10:13 +0000 2022,https://twitter.com/Askrlfess/status/1480497199641346049,['https://pbs.twimg.com/media/FIvIW1qVQAM5OHt.jpg'],1480497199641346049_0.jpg,wanita,1223,,https://i.ibb.co/64XcZrP/09869dd6137a.jpg
60,1.76E+18,yourbae0501,"CARDIGAN CAKEP BUAT THE NURULS BELI SEBLAK

-A THREAD https://t.co/8XUNbUmhWU",1,Sat Feb 17 11:45:38 +0000 2024,https://twitter.com/yourbae0501/status/1758819994509717927,"['https://pbs.twimg.com/media/GGiVcREawAAY-Xv.jpg', 'https://pbs.twimg.com/media/GGiVcVXbgAAWi0k.jpg']",1758819994509717927_0.jpg,wanita,1224,,https://i.ibb.co/GRYHQ8T/120ea0618ea6.jpg
3009,1.78E+18,uplu_17,"@profesor_cheng @Tita83079013 Cina Kafir bloon ...
Buakakakkkk

Penghianat nenek moyang loww

Buakakakkkk https://t.co/eEDXcQJiqh",1,Mon Apr 22 21:52:04 +0000 2024,https://twitter.com/uplu_17/status/1782527818557174229,"['https://pbs.twimg.com/ext_tw_video_thumb/1782527783266336769/pu/img/ZifVPWw1YMRyxXjf.jpg', 'https://pbs.twimg.com/media/GLzPk0fawAIar-Q.jpg', 'https://pbs.twimg.com/media/GLzPk4UaAAEG6Y1.jpg', 'https://pbs.twimg.com/media/GLzPk-bawAAZrZL.jpg']",1782527818557174229_2.jpg,nonislam,1225,,https://i.ibb.co/p2qbdhY/56f491ce180b.jpg
4019,1.74E+18,LaingenLisa,"Ini apa2 an sih, prabroro soal pengungsi Rohingya jadi beban,, ko bisa beda pendapat y dgn kebijakan Jokowi ?! Katanya penerus Jokowi, tp kenapa tentang pengungsi Rohingya bisa beda bgtu sih,...
Wajar sih, prabroro kan cuma mau berkuasa bukan memimpin,,,
#AsalBukanPrabowo https://t.co/zwhxnpY4nD",3,Tue Jan 02 14:10:32 +0000 2024,https://twitter.com/LaingenLisa/status/1742186618847629781,['https://pbs.twimg.com/media/GC19fdfbgAE8uwr.jpg'],1742186618847629781_0.jpg,rohingya,1226,,https://i.ibb.co/JdV8jqS/3dbc73851c19.jpg
2105,1.71E+18,SumselTren,"Prabowo Munafik, didepan Umat Islam Anti Cina Komunis giliran didepan cina bilang makasih karena disumbang Rp. 435 Juta Nya https://t.co/ERksPpEWeO",0,Tue Oct 10 15:47:40 +0000 2023,https://twitter.com/SumselTren/status/1711770482067071264,['https://pbs.twimg.com/media/F8FuLSEa0AARBhK.jpg'],1711770482067071264_0.jpg,cina,1227,,https://i.ibb.co/tbKHNg8/f7e3f982e767.jpg
3959,1.60E+18,JinNonik,"@Apolotwist @Jayandaru2020 @AkhmadAli1402 @AlamTimur3 @davidpu68353534 @camat212 @Syyahrirsutan @zulfiarrahman @winniputry1 @BoyId22 @Apokrifa22 @7Figureauthors @derpinho313 @mualafjelita @twectan @txtdrwidia @DiposuroP @mindlipstick @masiha_kafirun @__anomali__ @ocee_me08 @korekbiasa @radixwp @littlevixen__ @amun_ra2 @BarathaAtmadja @AswantGardapati @balaputra_deva @Triasss_2nd @Antie_KadrunEr @YogaAdrianyoga6 @JN_Eri @kuasabu2 @tockSelank @katzedikke @lestaribanara @_diajengemy @AsepIra44314224 @agama_nusantara @Patmo_Wijoyo @Totoniman @filosofiksi @yusuf_dumdum Bisa begitu krna keLakuan etnis Rohingya sendiri... Udah ditampung di  Myanmar malah byk ulah, pdhal negara yg se iman gn mereks saja menolak mereka... https://t.co/lOejzBxrR0",0,Sat Dec 17 13:36:51 +0000 2022,https://twitter.com/JinNonik/status/1604108365663129600,"['https://pbs.twimg.com/media/FkLwB6qUoAEmspk.jpg', 'https://pbs.twimg.com/media/FkLwCcyUoAAEvOS.jpg', 'https://pbs.twimg.com/media/FkLwC8xUAAAUEWo.jpg', 'https://pbs.twimg.com/media/FkLwDYXUoAAI7Xf.jpg']",1604108365663129600_0.jpg,rohingya,1228,,https://i.ibb.co/zmdc4Nc/58ef22777f67.jpg
3232,1.28E+18,tailkoxyz,"Rizieq Shihab, FPI, PA 212, GNFP dan HTI menuding PDI Perjuangan adalah sarang PKI. Bukan sekali dua kali gerombolan 212 ini menuduh PKI ke kaum yg berseberangan dgn mereka, bukan hanya PDI Perjuangan, bahkan Presiden Joko Widodo pun dituduh keturunan PKI.
#CakrawatiBangsa https://t.co/z1R1oL8Lqq",30,Wed Jul 01 02:01:11 +0000 2020,https://twitter.com/tailkoxyz/status/1278146602817843201,['https://pbs.twimg.com/media/EbzjjihVAAAuA1G.jpg'],1278146602817843201_0.jpg,muslim,1229,,https://i.ibb.co/kQf6GQm/4eb0be3af1dd.jpg
2032,1.16E+18,Metacades__,Baru selesai Hastag #KamiBersamaUAS ehh kaum sobat gurun menaikkan Hastag terbaru mereka yaitu #KriminalisasiUlamaUmatBangkit. Kira2 bentar lagi Hastag apa ya yg mau mereka kaum sobat gurun mainkan...bisa dikasihi bocoran nya kan @KingPurw4?🤔🤔 https://t.co/JiVZkMXdVz,5,Thu Aug 22 01:19:26 +0000 2019,https://twitter.com/Metacades__/status/1164346305746886657,['https://pbs.twimg.com/media/ECiWycZUYAAy1B0.jpg'],1164346305746886657_0.jpg,arab,1230,,https://i.ibb.co/dcyGQN0/bb3ab260a784.jpg
4745,1.65E+18,tanyarlfes,💚 cowok tuh kadang sadar diri ga sih? maunya cari cewek cantik tp pas disuruh dompet tebel dikatain matre hahaha https://t.co/PESgdo8SFp,24,Sun Apr 30 11:50:00 +0000 2023,https://twitter.com/tanyarlfes/status/1652641447311740929,['https://pbs.twimg.com/media/Fu9b0fSaUAcr86e.jpg'],1652641447311740929_0.jpg,wanita,1231,,https://i.ibb.co/D9QwS5d/4bc1aaa9ad12.jpg
4685,1.04E+18,ditaanggraeniy,"Dasar cabe-cabean, liat cwo ganteng dikit perebutan. Main ngata ngatain macem bocah kampung🤣🤣🤣🤣
Ngakak ya lord. https://t.co/ic7QNLZRS0",0,Fri Sep 21 19:26:25 +0000 2018,https://twitter.com/ditaanggraeniy/status/1043219918928273408,['https://pbs.twimg.com/media/DnpC-sLV4AADkU5.jpg'],1043219918928273408_0.jpg,wanita,1232,,https://i.ibb.co/grzyyBt/07a4f8f0bd2c.jpg
283,1.64E+18,AnonimousNama,@Joker_Wedoks Mending Bahar Smith kasih kerjaan ke mereka untuk sweeping bar dan menyita mirasnya. Bisa bagi dua hasilnya. Take Beer 🍻🍻🍻 https://t.co/MdS6iXahDo,0,Mon Apr 03 13:47:34 +0000 2023,https://twitter.com/AnonimousNama/status/1642886563062513666,['https://pbs.twimg.com/media/Fsy0nzHXsAImSTu.jpg'],1642886563062513666_0.jpg,muslim,1233,,https://i.ibb.co/pJB0rZV/addb49dc08c6.jpg
756,1.79E+18,rainforestere,"Ya kali perek minta berhenti di ew nder, alibi aja tuh, pasti maksud aslinya tuh solar kurang puas sama servisnya duri/rimba 😎👊🏻 https://t.co/swcarUnpfX",0,Sat May 11 14:37:30 +0000 2024,https://twitter.com/rainforestere/status/1789303825280774483,['https://pbs.twimg.com/media/GNTiWJTa0AAP0SN.jpg'],1789303825280774483_0.jpg,wanita,1234,,https://i.ibb.co/z40T72W/b1c9fdcf4b1d.jpg
867,1.39E+18,FFOODFESS,"fess peyeum, tapi bukan peyeumpuan wlwlw https://t.co/UzbieVwq7C",2,Sat May 15 02:40:08 +0000 2021,https://twitter.com/FFOODFESS/status/1393395747773501449,['https://pbs.twimg.com/media/E1ZWDDpVEAEdAVf.jpg'],1393395747773501449_0.jpg,wanita,1235,,https://i.ibb.co/FVp5mMQ/9fb594c7c208.jpg
1707,1.79E+18,Misaamane1206,BJIR MAK KU MENCURI SW KU PADAHAL ADA STIKER JOMOK NYA😔😔😔😔😔😔😔😔 https://t.co/MeAti2VYpo,0,Sat May 11 11:15:02 +0000 2024,https://twitter.com/Misaamane1206/status/1789252875442421816,['https://pbs.twimg.com/media/GNS0AeCboAANvwu.jpg'],1789252875442421816_0.jpg,lgbt,1236,,https://i.ibb.co/G2GThPL/8b3a79e4a578.jpg
753,1.79E+18,mhdathar14,"Scr komersil drake sm Kendrick beda jauh, scr streaming, drake unggul, tapi urusan kualitas bnyk kritik mengacu pd tema lagu yg itu2 aja : patah hati, pamer perek, gangster jadi2an gitu aja, bnyk yg gaksuka apalagi dia cenderung pura2 jadi feminim meskipun juga womanizer, ironi https://t.co/a7CI3I1hUh",1,Thu May 09 09:32:28 +0000 2024,https://twitter.com/mhdathar14/status/1788502285083177166,"['https://pbs.twimg.com/media/GNIJVFOa4AAoEfP.jpg', 'https://pbs.twimg.com/media/GNIJWWvboAAjAJM.jpg', 'https://pbs.twimg.com/media/GNIJVXUbQAAogPr.jpg', 'https://pbs.twimg.com/media/GNIJWEpasAA7meh.jpg']",1788502285083177166_1.jpg,wanita,1237,,https://i.ibb.co/YkgcJND/3621ac870c2c.jpg
4295,1.78E+18,AsepWitoko,"Anak awak Rahim anget juga, diajak ngobrol ma sopir travel aja lgsg nyaman 🙈🙈🙈 https://t.co/vlQj2WqX85",1,Sat Apr 06 11:48:12 +0000 2024,https://twitter.com/AsepWitoko/status/1776577645800833461,['https://pbs.twimg.com/media/GKer8wJbIAAuOa7.jpg'],1776577645800833461_0.jpg,wanita,1238,,https://i.ibb.co/1sC2fxM/ecd4f3043a3c.jpg
126,1.34E+18,stoneylads,@FFOODFESS azab seorang cewek yang sering minta dibawain seblak sama cowoknya https://t.co/3L9sfTUmZp,94,Sun Dec 27 05:46:54 +0000 2020,https://twitter.com/stoneylads/status/1343070832776544258,['https://pbs.twimg.com/media/EqOLzdzVQAEa7jp.jpg'],1343070832776544258_0.jpg,wanita,1239,,https://i.ibb.co/FnHRrxW/c53a8b71d961.jpg
2869,1.73E+18,oblosid,"@__anomali__ @Kappa_2023 @mx00711 @JokoPintar2 @bacotmanning @agama_nusantara @Dargomb33306384 @ilhampurnama887 @balaputra_deva @yudhapati88 @bedadari1 @Tita83079013 @Valhallaah @BayuAngora @radixwp @filosofiksi @spektrumku @Sentjoko @AremaNita__ @DiposuroP @PaijoKhentir @Jelantik5 @SonnyIswara @30juta Gak usah kakehan cocot.....
Kamu mau ngomong apapun tentang YESUS, bukan urusan sy....
Fakta kristen ebionite yg di anut kristen JUNJUNGANMU ( sesat ), sdh sesat di pakai rujukan MALING, MULUNG, PLINTIR....😁😁😁 https://t.co/rUiBuySKYt",1,Fri Nov 17 10:41:37 +0000 2023,https://twitter.com/oblosid/status/1725464200800342318,"['https://pbs.twimg.com/media/F_IUh15asAA9B98.jpg', 'https://pbs.twimg.com/media/F_IUiO-b0AAmGAI.jpg', 'https://pbs.twimg.com/media/F_IUiqkbkAAP6VP.jpg']",1725464200800342318_2.jpg,nonislam,1240,,https://i.ibb.co/V9wdttx/2d258f4ae730.jpg
2482,1.15E+18,Rakkichuu,"WTF cuma bikin encok😭😖

TAPI AKU SENENG SOALNYA @troyesivan DENGAN BANGGANYA MENGIBARKAN BENDERA PELANGI DI LAYAR YAASSSSS

audience nya jg banyak yang ngibarin bendera LGBTQ+ dongg🏳️‍🌈🏳️‍🌈 https://t.co/05X1ODo1wF",0,Fri Jul 19 18:14:51 +0000 2019,https://twitter.com/Rakkichuu/status/1152280655398440960,['https://pbs.twimg.com/media/D_25IzlUYAEH_2J.jpg'],1152280655398440960_0.jpg,lgbt,1241,,https://i.ibb.co/vsvgnD8/61b2c86bde79.jpg
3773,1.47E+18,sikodoksakit,"Wah baru tau..
Ada Banserep tuh brti acara N* garis miring yaa ?? https://t.co/0smUvqwVMq",154,Sun Dec 05 13:12:59 +0000 2021,https://twitter.com/sikodoksakit/status/1467482130548543488,['https://pbs.twimg.com/media/FF2LNKVVQAA7miT.jpg'],1467482130548543488_0.jpg,muslim,1242,,https://i.ibb.co/XJnzNKS/bc61be3170ca.jpg
3392,1.55E+18,ronavioleta,"Padahal sikap PBNU menyatakan Ahmadiyah sesat dan keluar dari Islam. Berarti @gunromli ga nurut NU dong, tapi selalu ngaku2 org NU https://t.co/Eyk2s0wvKO",2,Tue Aug 02 03:30:59 +0000 2022,https://twitter.com/ronavioleta/status/1554308756779180032,['https://pbs.twimg.com/media/FZIDk4-agAAiTLi.jpg'],1554308756779180032_0.jpg,muslim,1243,,https://i.ibb.co/KXWLP0r/636b06a11bf2.jpg
